mesh name,type,free boundary,flipping order,flip iteration,flips / start iterations,energy,time,hop
cathead.obj,3,0,heuristic,1,40,0.0593037,6,-1
cathead.obj,3,0,heuristic,2,4,0.0590902,7,-1
cathead.obj,3,0,heuristic,3,0,0.0590902,7,-1
cathead.obj,4,0,edge order,0,1,0.403757,-1,1
cathead.obj,4,0,edge order,1,41,0.401991,8,1
cathead.obj,4,0,edge order,2,3,0.401855,8,1
cathead.obj,4,0,edge order,3,0,0.401855,8,1
cathead.obj,4,0,greedy,0,1,0.403757,-1,1
cathead.obj,4,0,greedy,1,34,0.402126,8,1
cathead.obj,4,0,greedy,2,10,0.401855,8,1
cathead.obj,4,0,greedy,3,0,0.401855,8,1
cathead.obj,4,0,random,0,1,0.403757,-1,1
cathead.obj,4,0,random,1,40,0.402089,8,1
cathead.obj,4,0,random,2,4,0.401925,9,1
cathead.obj,4,0,random,3,0,0.401925,8,1
cathead.obj,4,0,heuristic,0,1,0.403757,-1,1
cathead.obj,4,0,heuristic,1,34,0.402126,8,1
cathead.obj,4,0,heuristic,2,10,0.401855,8,1
cathead.obj,4,0,heuristic,3,0,0.401855,8,1
cathead.obj,4,0,edge order,0,3,0.400971,-1,3
cathead.obj,4,0,edge order,1,39,0.399535,8,3
cathead.obj,4,0,edge order,2,2,0.399422,8,3
cathead.obj,4,0,edge order,3,0,0.399422,8,3
cathead.obj,4,0,greedy,0,3,0.400971,-1,3
cathead.obj,4,0,greedy,1,33,0.399633,8,3
cathead.obj,4,0,greedy,2,8,0.399422,8,3
cathead.obj,4,0,greedy,3,0,0.399422,8,3
cathead.obj,4,0,random,0,3,0.400971,-1,3
cathead.obj,4,0,random,1,36,0.399546,8,3
cathead.obj,4,0,random,2,5,0.399434,8,3
cathead.obj,4,0,random,3,0,0.399434,9,3
cathead.obj,4,0,heuristic,0,3,0.400971,-1,3
cathead.obj,4,0,heuristic,1,33,0.399633,8,3
cathead.obj,4,0,heuristic,2,8,0.399422,8,3
cathead.obj,4,0,heuristic,3,0,0.399422,8,3
cathead.obj,4,0,edge order,0,10,0.400734,-1,10
cathead.obj,4,0,edge order,1,33,0.399443,8,10
cathead.obj,4,0,edge order,2,4,0.399334,8,10
cathead.obj,4,0,edge order,3,0,0.399334,8,10
cathead.obj,4,0,greedy,0,10,0.400734,-1,10
cathead.obj,4,0,greedy,1,30,0.399535,9,10
cathead.obj,4,0,greedy,2,7,0.399334,8,10
cathead.obj,4,0,greedy,3,0,0.399334,8,10
cathead.obj,4,0,random,0,10,0.400734,-1,10
cathead.obj,4,0,random,1,35,0.399424,8,10
cathead.obj,4,0,random,2,4,0.399334,8,10
cathead.obj,4,0,random,3,1,0.399334,8,10
cathead.obj,4,0,random,4,0,0.399334,8,10
cathead.obj,4,0,heuristic,0,10,0.400734,-1,10
cathead.obj,4,0,heuristic,1,30,0.399535,8,10
cathead.obj,4,0,heuristic,2,7,0.399334,8,10
cathead.obj,4,0,heuristic,3,0,0.399334,8,10
cathead.obj,4,1,edge order,0,1,0.323153,-1,1
cathead.obj,4,1,edge order,1,40,0.320944,8,1
cathead.obj,4,1,edge order,2,0,0.320944,8,1
cathead.obj,4,1,greedy,0,1,0.323153,-1,1
cathead.obj,4,1,greedy,1,36,0.321024,8,1
cathead.obj,4,1,greedy,2,4,0.320944,8,1
cathead.obj,4,1,greedy,3,0,0.320944,8,1
cathead.obj,4,1,random,0,1,0.323153,-1,1
cathead.obj,4,1,random,1,37,0.321002,9,1
cathead.obj,4,1,random,2,3,0.320948,8,1
cathead.obj,4,1,random,3,0,0.320948,8,1
cathead.obj,4,1,heuristic,0,1,0.323153,-1,1
cathead.obj,4,1,heuristic,1,36,0.321024,8,1
cathead.obj,4,1,heuristic,2,4,0.320944,8,1
cathead.obj,4,1,heuristic,3,0,0.320944,9,1
cathead.obj,4,1,edge order,0,3,0.319847,-1,3
cathead.obj,4,1,edge order,1,36,0.318035,8,3
cathead.obj,4,1,edge order,2,0,0.318035,8,3
cathead.obj,4,1,greedy,0,3,0.319847,-1,3
cathead.obj,4,1,greedy,1,32,0.318082,8,3
cathead.obj,4,1,greedy,2,4,0.318035,8,3
cathead.obj,4,1,greedy,3,0,0.318035,8,3
cathead.obj,4,1,random,0,3,0.319847,-1,3
cathead.obj,4,1,random,1,32,0.318082,8,3
cathead.obj,4,1,random,2,4,0.318035,8,3
cathead.obj,4,1,random,3,0,0.318035,9,3
cathead.obj,4,1,heuristic,0,3,0.319847,-1,3
cathead.obj,4,1,heuristic,1,32,0.318082,8,3
cathead.obj,4,1,heuristic,2,4,0.318035,9,3
cathead.obj,4,1,heuristic,3,0,0.318035,9,3
cathead.obj,4,1,edge order,0,10,0.319339,-1,10
cathead.obj,4,1,edge order,1,32,0.317662,8,10
cathead.obj,4,1,edge order,2,0,0.317662,8,10
cathead.obj,4,1,greedy,0,10,0.319339,-1,10
cathead.obj,4,1,greedy,1,31,0.317694,8,10
cathead.obj,4,1,greedy,2,1,0.317662,9,10
cathead.obj,4,1,greedy,3,0,0.317662,9,10
cathead.obj,4,1,random,0,10,0.319339,-1,10
cathead.obj,4,1,random,1,31,0.317694,8,10
cathead.obj,4,1,random,2,1,0.317662,9,10
cathead.obj,4,1,random,3,0,0.317662,9,10
cathead.obj,4,1,heuristic,0,10,0.319339,-1,10
cathead.obj,4,1,heuristic,1,31,0.317694,8,10
cathead.obj,4,1,heuristic,2,1,0.317662,9,10
cathead.obj,4,1,heuristic,3,0,0.317662,9,10
cathead.obj,3,1,edge order,0,-1,0.583418,-1,-1
cathead.obj,3,1,edge order,1,44,0.581712,6,-1
cathead.obj,3,1,edge order,2,0,0.581712,7,-1
cathead.obj,3,1,greedy,0,-1,0.583418,-1,-1
cathead.obj,3,1,greedy,1,40,0.581878,6,-1
cathead.obj,3,1,greedy,2,4,0.581712,7,-1
cathead.obj,3,1,greedy,3,0,0.581712,7,-1
cathead.obj,3,1,random,0,-1,0.583418,-1,-1
cathead.obj,3,1,random,1,44,0.581712,6,-1
cathead.obj,3,1,random,2,1,0.581712,7,-1
cathead.obj,3,1,random,3,0,0.581712,7,-1
cathead.obj,3,1,heuristic,0,-1,0.583418,-1,-1
cathead.obj,3,1,heuristic,1,40,0.581878,7,-1
cathead.obj,3,1,heuristic,2,4,0.581712,7,-1
cathead.obj,3,1,heuristic,3,0,0.581712,7,-1
fig5.obj,2,0,edge order,0,-1,6.34112,-1,-1
fig5.obj,2,0,edge order,1,6870,6.3406,3143,-1
fig5.obj,2,0,edge order,2,502,6.34058,3197,-1
fig5.obj,2,0,edge order,3,3,6.34058,3193,-1
fig5.obj,2,0,edge order,4,0,6.34058,3207,-1
fig5.obj,2,0,greedy,0,-1,6.34112,-1,-1
fig5.obj,2,0,greedy,1,6292,6.34064,3185,-1
fig5.obj,2,0,greedy,2,874,6.34058,3227,-1
fig5.obj,2,0,greedy,3,195,6.34058,3250,-1
fig5.obj,2,0,greedy,4,11,6.34058,3221,-1
fig5.obj,2,0,greedy,5,3,6.34058,3220,-1
fig5.obj,2,0,greedy,6,1,6.34058,3216,-1
fig5.obj,2,0,greedy,7,0,6.34058,3219,-1
fig5.obj,2,0,random,0,-1,6.34112,-1,-1
fig5.obj,2,0,random,1,6907,6.3406,3313,-1
fig5.obj,2,0,random,2,441,6.34058,3351,-1
fig5.obj,2,0,random,3,12,6.34058,3362,-1
fig5.obj,2,0,random,4,1,6.34058,3354,-1
fig5.obj,2,0,random,5,0,6.34058,3365,-1
fig5.obj,2,0,heuristic,0,-1,6.34112,-1,-1
fig5.obj,2,0,heuristic,1,6292,6.34064,3244,-1
fig5.obj,2,0,heuristic,2,874,6.34058,3276,-1
fig5.obj,2,0,heuristic,3,195,6.34058,3270,-1
fig5.obj,2,0,heuristic,4,11,6.34058,3270,-1
fig5.obj,2,0,heuristic,5,3,6.34058,3303,-1
fig5.obj,2,0,heuristic,6,1,6.34058,3281,-1
fig5.obj,2,0,heuristic,7,0,6.34058,3278,-1
fig5.obj,3,0,edge order,0,-1,0.0585658,-1,-1
fig5.obj,3,0,edge order,1,6958,0.0580387,3166,-1
fig5.obj,3,0,edge order,2,517,0.0580176,3169,-1
fig5.obj,3,0,edge order,3,4,0.0580176,3178,-1
fig5.obj,3,0,edge order,4,0,0.0580176,3184,-1
fig5.obj,3,0,greedy,0,-1,0.0585658,-1,-1
fig5.obj,3,0,greedy,1,6364,0.0580812,3166,-1
fig5.obj,3,0,greedy,2,895,0.0580217,3189,-1
fig5.obj,3,0,greedy,3,206,0.0580176,3192,-1
fig5.obj,3,0,greedy,4,11,0.0580176,3189,-1
fig5.obj,3,0,greedy,5,3,0.0580176,3194,-1
fig5.obj,3,0,greedy,6,1,0.0580176,3199,-1
fig5.obj,3,0,greedy,7,0,0.0580176,3191,-1
fig5.obj,3,0,random,0,-1,0.0585658,-1,-1
fig5.obj,3,0,random,1,6977,0.058046,3288,-1
fig5.obj,3,0,random,2,495,0.0580176,3337,-1
fig5.obj,3,0,random,3,13,0.0580176,3340,-1
fig5.obj,3,0,random,4,0,0.0580176,3369,-1
fig5.obj,3,0,heuristic,0,-1,0.0585658,-1,-1
fig5.obj,3,0,heuristic,1,6364,0.0580812,3210,-1
fig5.obj,3,0,heuristic,2,895,0.0580217,3240,-1
fig5.obj,3,0,heuristic,3,206,0.0580176,3253,-1
fig5.obj,3,0,heuristic,4,11,0.0580176,3250,-1
fig5.obj,3,0,heuristic,5,3,0.0580176,3250,-1
fig5.obj,3,0,heuristic,6,1,0.0580176,3258,-1
fig5.obj,3,0,heuristic,7,0,0.0580176,3247,-1
fig5.obj,4,0,edge order,0,1,3.40576,-1,1
fig5.obj,4,0,edge order,1,13547,3.40529,3984,1
fig5.obj,4,0,edge order,2,1200,3.40527,4014,1
fig5.obj,4,0,edge order,3,47,3.40527,3987,1
fig5.obj,4,0,edge order,4,0,3.40527,3970,1
fig5.obj,4,0,greedy,0,1,3.40576,-1,1
fig5.obj,4,0,greedy,1,12379,3.40532,4169,1
fig5.obj,4,0,greedy,2,1860,3.40527,4024,1
fig5.obj,4,0,greedy,3,412,3.40527,3995,1
fig5.obj,4,0,greedy,4,97,3.40527,3998,1
fig5.obj,4,0,greedy,5,15,3.40527,4004,1
fig5.obj,4,0,greedy,6,1,3.40527,4001,1
fig5.obj,4,0,greedy,7,0,3.40527,4004,1
fig5.obj,4,0,random,0,1,3.40576,-1,1
fig5.obj,4,0,random,1,13550,3.40529,4158,1
fig5.obj,4,0,random,2,1101,3.40527,4193,1
fig5.obj,4,0,random,3,87,3.40527,4153,1
fig5.obj,4,0,random,4,4,3.40527,4153,1
fig5.obj,4,0,random,5,0,3.40527,4156,1
fig5.obj,4,0,heuristic,0,1,3.40576,-1,1
fig5.obj,4,0,heuristic,1,12379,3.40532,4224,1
fig5.obj,4,0,heuristic,2,1860,3.40527,4086,1
fig5.obj,4,0,heuristic,3,412,3.40527,4052,1
fig5.obj,4,0,heuristic,4,97,3.40527,4053,1
fig5.obj,4,0,heuristic,5,15,3.40527,4054,1
fig5.obj,4,0,heuristic,6,1,3.40527,4054,1
fig5.obj,4,0,heuristic,7,0,3.40527,4056,1
fig5.obj,4,0,edge order,0,3,3.4057,-1,3
fig5.obj,4,0,edge order,1,12215,3.40526,3995,3
fig5.obj,4,0,edge order,2,935,3.40524,3986,3
fig5.obj,4,0,edge order,3,17,3.40524,3972,3
fig5.obj,4,0,edge order,4,0,3.40524,3974,3
fig5.obj,4,0,greedy,0,3,3.4057,-1,3
fig5.obj,4,0,greedy,1,11315,3.40529,4202,3
fig5.obj,4,0,greedy,2,1463,3.40525,4015,3
fig5.obj,4,0,greedy,3,293,3.40524,3994,3
fig5.obj,4,0,greedy,4,67,3.40524,3998,3
fig5.obj,4,0,greedy,5,4,3.40524,4004,3
fig5.obj,4,0,greedy,6,2,3.40524,4012,3
fig5.obj,4,0,greedy,7,0,3.40524,3996,3
fig5.obj,4,0,random,0,3,3.4057,-1,3
fig5.obj,4,0,random,1,12169,3.40526,4163,3
fig5.obj,4,0,random,2,903,3.40524,4156,3
fig5.obj,4,0,random,3,61,3.40524,4164,3
fig5.obj,4,0,random,4,2,3.40524,4158,3
fig5.obj,4,0,random,5,1,3.40524,4188,3
fig5.obj,4,0,random,6,0,3.40524,4156,3
fig5.obj,4,0,heuristic,0,3,3.4057,-1,3
fig5.obj,4,0,heuristic,1,11315,3.40529,4214,3
fig5.obj,4,0,heuristic,2,1463,3.40525,4083,3
fig5.obj,4,0,heuristic,3,293,3.40524,4052,3
fig5.obj,4,0,heuristic,4,67,3.40524,4051,3
fig5.obj,4,0,heuristic,5,4,3.40524,4062,3
fig5.obj,4,0,heuristic,6,2,3.40524,4060,3
fig5.obj,4,0,heuristic,7,0,3.40524,4056,3
fig5.obj,4,0,edge order,0,10,3.40569,-1,10
fig5.obj,4,0,edge order,1,11156,3.40526,3995,10
fig5.obj,4,0,edge order,2,767,3.40524,4007,10
fig5.obj,4,0,edge order,3,15,3.40524,3976,10
fig5.obj,4,0,edge order,4,1,3.40524,3977,10
fig5.obj,4,0,edge order,5,0,3.40524,3988,10
fig5.obj,4,0,greedy,0,10,3.40569,-1,10
fig5.obj,4,0,greedy,1,10443,3.40528,4154,10
fig5.obj,4,0,greedy,2,1216,3.40524,4020,10
fig5.obj,4,0,greedy,3,219,3.40524,3996,10
fig5.obj,4,0,greedy,4,39,3.40524,4002,10
fig5.obj,4,0,greedy,5,4,3.40524,4010,10
fig5.obj,4,0,greedy,6,3,3.40524,4000,10
fig5.obj,4,0,greedy,7,1,3.40524,4012,10
fig5.obj,4,0,greedy,8,0,3.40524,4028,10
fig5.obj,4,0,random,0,10,3.40569,-1,10
fig5.obj,4,0,random,1,11216,3.40526,4166,10
fig5.obj,4,0,random,2,641,3.40524,4162,10
fig5.obj,4,0,random,3,34,3.40524,4154,10
fig5.obj,4,0,random,4,0,3.40524,4157,10
fig5.obj,4,0,heuristic,0,10,3.40569,-1,10
fig5.obj,4,0,heuristic,1,10443,3.40528,4218,10
fig5.obj,4,0,heuristic,2,1216,3.40524,4085,10
fig5.obj,4,0,heuristic,3,219,3.40524,4054,10
fig5.obj,4,0,heuristic,4,39,3.40524,4064,10
fig5.obj,4,0,heuristic,5,4,3.40524,4057,10
fig5.obj,4,0,heuristic,6,3,3.40524,4058,10
fig5.obj,4,0,heuristic,7,1,3.40524,4105,10
fig5.obj,4,0,heuristic,8,0,3.40524,4061,10
fig5.obj,4,1,edge order,0,1,0.633803,-1,1
fig5.obj,4,1,edge order,1,17710,0.633664,3795,1
fig5.obj,4,1,edge order,2,1800,0.633657,3734,1
fig5.obj,4,1,edge order,3,80,0.633657,3726,1
fig5.obj,4,1,edge order,4,6,0.633657,3728,1
fig5.obj,4,1,edge order,5,0,0.633657,3733,1
fig5.obj,4,1,greedy,0,1,0.633803,-1,1
fig5.obj,4,1,greedy,1,15976,0.633673,4107,1
fig5.obj,4,1,greedy,2,2713,0.63366,3830,1
fig5.obj,4,1,greedy,3,625,0.633658,3766,1
fig5.obj,4,1,greedy,4,166,0.633657,3770,1
fig5.obj,4,1,greedy,5,25,0.633657,3748,1
fig5.obj,4,1,greedy,6,5,0.633657,3756,1
fig5.obj,4,1,greedy,7,2,0.633657,3754,1
fig5.obj,4,1,greedy,8,0,0.633657,3760,1
fig5.obj,4,1,random,0,1,0.633803,-1,1
fig5.obj,4,1,random,1,17674,0.633664,3983,1
fig5.obj,4,1,random,2,1568,0.633657,3923,1
fig5.obj,4,1,random,3,156,0.633657,3905,1
fig5.obj,4,1,random,4,17,0.633657,3904,1
fig5.obj,4,1,random,5,0,0.633657,3941,1
fig5.obj,4,1,heuristic,0,1,0.633803,-1,1
fig5.obj,4,1,heuristic,1,15976,0.633673,4178,1
fig5.obj,4,1,heuristic,2,2713,0.63366,3871,1
fig5.obj,4,1,heuristic,3,625,0.633658,3816,1
fig5.obj,4,1,heuristic,4,166,0.633657,3806,1
fig5.obj,4,1,heuristic,5,25,0.633657,3813,1
fig5.obj,4,1,heuristic,6,5,0.633657,3818,1
fig5.obj,4,1,heuristic,7,2,0.633657,3815,1
fig5.obj,4,1,heuristic,8,0,0.633657,3814,1
fig5.obj,4,1,edge order,0,3,0.633544,-1,3
fig5.obj,4,1,edge order,1,15236,0.633453,3824,3
fig5.obj,4,1,edge order,2,1195,0.633448,3746,3
fig5.obj,4,1,edge order,3,34,0.633448,3746,3
fig5.obj,4,1,edge order,4,2,0.633448,3743,3
fig5.obj,4,1,edge order,5,0,0.633448,3735,3
fig5.obj,4,1,greedy,0,3,0.633544,-1,3
fig5.obj,4,1,greedy,1,14053,0.633457,4109,3
fig5.obj,4,1,greedy,2,1930,0.63345,3806,3
fig5.obj,4,1,greedy,3,362,0.633449,3800,3
fig5.obj,4,1,greedy,4,77,0.633448,3765,3
fig5.obj,4,1,greedy,5,4,0.633448,3778,3
fig5.obj,4,1,greedy,6,2,0.633448,3760,3
fig5.obj,4,1,greedy,7,1,0.633448,3758,3
fig5.obj,4,1,greedy,8,0,0.633448,3758,3
fig5.obj,4,1,random,0,3,0.633544,-1,3
fig5.obj,4,1,random,1,15178,0.633452,3982,3
fig5.obj,4,1,random,2,1124,0.633448,3932,3
fig5.obj,4,1,random,3,83,0.633448,3919,3
fig5.obj,4,1,random,4,3,0.633448,3911,3
fig5.obj,4,1,random,5,0,0.633448,3916,3
fig5.obj,4,1,heuristic,0,3,0.633544,-1,3
fig5.obj,4,1,heuristic,1,14053,0.633457,4193,3
fig5.obj,4,1,heuristic,2,1930,0.63345,3890,3
fig5.obj,4,1,heuristic,3,362,0.633449,3818,3
fig5.obj,4,1,heuristic,4,77,0.633448,3825,3
fig5.obj,4,1,heuristic,5,4,0.633448,3817,3
fig5.obj,4,1,heuristic,6,2,0.633448,3815,3
fig5.obj,4,1,heuristic,7,1,0.633448,3821,3
fig5.obj,4,1,heuristic,8,0,0.633448,3819,3
fig5.obj,4,1,edge order,0,10,0.633479,-1,10
fig5.obj,4,1,edge order,1,12851,0.633412,3837,10
fig5.obj,4,1,edge order,2,780,0.633409,3766,10
fig5.obj,4,1,edge order,3,21,0.633409,3763,10
fig5.obj,4,1,edge order,4,0,0.633409,3799,10
fig5.obj,4,1,greedy,0,10,0.633479,-1,10
fig5.obj,4,1,greedy,1,12051,0.633414,4103,10
fig5.obj,4,1,greedy,2,1304,0.63341,3818,10
fig5.obj,4,1,greedy,3,219,0.633409,3789,10
fig5.obj,4,1,greedy,4,39,0.633409,3780,10
fig5.obj,4,1,greedy,5,2,0.633409,3784,10
fig5.obj,4,1,greedy,6,0,0.633409,3792,10
fig5.obj,4,1,random,0,10,0.633479,-1,10
fig5.obj,4,1,random,1,12772,0.633411,4018,10
fig5.obj,4,1,random,2,740,0.633409,3944,10
fig5.obj,4,1,random,3,52,0.633408,3949,10
fig5.obj,4,1,random,4,6,0.633408,3946,10
fig5.obj,4,1,random,5,0,0.633408,3986,10
fig5.obj,4,1,heuristic,0,10,0.633479,-1,10
fig5.obj,4,1,heuristic,1,12051,0.633414,4149,10
fig5.obj,4,1,heuristic,2,1304,0.63341,3875,10
fig5.obj,4,1,heuristic,3,219,0.633409,3845,10
fig5.obj,4,1,heuristic,4,39,0.633409,3845,10
fig5.obj,4,1,heuristic,5,2,0.633409,3840,10
fig5.obj,4,1,heuristic,6,0,0.633409,3848,10
fig5.obj,3,1,edge order,0,-1,4.62307,-1,-1
fig5.obj,3,1,edge order,1,6793,4.62295,3134,-1
fig5.obj,3,1,edge order,2,490,4.62294,3179,-1
fig5.obj,3,1,edge order,3,3,4.62294,3181,-1
fig5.obj,3,1,edge order,4,0,4.62294,3182,-1
fig5.obj,3,1,greedy,0,-1,4.62307,-1,-1
fig5.obj,3,1,greedy,1,6229,4.62296,3167,-1
fig5.obj,3,1,greedy,2,855,4.62295,3238,-1
fig5.obj,3,1,greedy,3,188,4.62294,3198,-1
fig5.obj,3,1,greedy,4,11,4.62294,3205,-1
fig5.obj,3,1,greedy,5,3,4.62294,3232,-1
fig5.obj,3,1,greedy,6,1,4.62294,3200,-1
fig5.obj,3,1,greedy,7,0,4.62294,3200,-1
fig5.obj,3,1,random,0,-1,4.62307,-1,-1
fig5.obj,3,1,random,1,6811,4.62295,3294,-1
fig5.obj,3,1,random,2,449,4.62294,3339,-1
fig5.obj,3,1,random,3,11,4.62294,3349,-1
fig5.obj,3,1,random,4,0,4.62294,3347,-1
fig5.obj,3,1,heuristic,0,-1,4.62307,-1,-1
fig5.obj,3,1,heuristic,1,6229,4.62296,3219,-1
fig5.obj,3,1,heuristic,2,855,4.62295,3296,-1
fig5.obj,3,1,heuristic,3,188,4.62294,3256,-1
fig5.obj,3,1,heuristic,4,11,4.62294,3253,-1
fig5.obj,3,1,heuristic,5,3,4.62294,3257,-1
fig5.obj,3,1,heuristic,6,1,4.62294,3259,-1
fig5.obj,3,1,heuristic,7,0,4.62294,3254,-1
fig8.obj,2,0,edge order,0,-1,6.33942,-1,-1
fig8.obj,2,0,edge order,1,75454,6.33868,15801,-1
fig8.obj,2,0,edge order,2,10901,6.33859,16302,-1
fig8.obj,2,0,edge order,3,794,6.33858,16338,-1
fig8.obj,2,0,edge order,4,39,6.33858,16363,-1
fig8.obj,2,0,edge order,5,1,6.33858,16338,-1
fig8.obj,2,0,edge order,6,0,6.33858,16318,-1
fig8.obj,2,0,greedy,0,-1,6.33942,-1,-1
fig8.obj,2,0,greedy,1,63819,6.33886,16232,-1
fig8.obj,2,0,greedy,2,16793,6.33864,16379,-1
fig8.obj,2,0,greedy,3,5179,6.3386,16417,-1
fig8.obj,2,0,greedy,4,1133,6.33859,16401,-1
fig8.obj,2,0,greedy,5,283,6.33858,16413,-1
fig8.obj,2,0,greedy,6,59,6.33858,16419,-1
fig8.obj,2,0,greedy,7,16,6.33858,16406,-1
fig8.obj,2,0,greedy,8,2,6.33858,16412,-1
fig8.obj,2,0,greedy,9,0,6.33858,16420,-1
fig8.obj,2,0,random,0,-1,6.33942,-1,-1
fig8.obj,2,0,random,1,75338,6.33869,16234,-1
fig8.obj,2,0,random,2,10897,6.33859,16808,-1
fig8.obj,2,0,random,3,1042,6.33858,16892,-1
fig8.obj,2,0,random,4,79,6.33858,16882,-1
fig8.obj,2,0,random,5,3,6.33858,16902,-1
fig8.obj,2,0,random,6,0,6.33858,16877,-1
fig8.obj,2,0,heuristic,0,-1,6.33942,-1,-1
fig8.obj,2,0,heuristic,1,63819,6.33886,16533,-1
fig8.obj,2,0,heuristic,2,16793,6.33864,16679,-1
fig8.obj,2,0,heuristic,3,5179,6.3386,16744,-1
fig8.obj,2,0,heuristic,4,1133,6.33859,16734,-1
fig8.obj,2,0,heuristic,5,283,6.33858,16745,-1
fig8.obj,2,0,heuristic,6,59,6.33858,16763,-1
fig8.obj,2,0,heuristic,7,16,6.33858,16744,-1
fig8.obj,2,0,heuristic,8,2,6.33858,16778,-1
fig8.obj,2,0,heuristic,9,0,6.33858,16755,-1
fig8.obj,3,0,edge order,0,-1,0.0562999,-1,-1
fig8.obj,3,0,edge order,1,83007,0.055562,15641,-1
fig8.obj,3,0,edge order,2,12654,0.0554688,16151,-1
fig8.obj,3,0,edge order,3,955,0.0554636,16229,-1
fig8.obj,3,0,edge order,4,44,0.0554629,16251,-1
fig8.obj,3,0,edge order,5,1,0.0554629,16259,-1
fig8.obj,3,0,edge order,6,0,0.0554629,16223,-1
fig8.obj,3,0,greedy,0,-1,0.0562999,-1,-1
fig8.obj,3,0,greedy,1,69725,0.0557376,16118,-1
fig8.obj,3,0,greedy,2,18854,0.0555253,16191,-1
fig8.obj,3,0,greedy,3,6278,0.0554773,16307,-1
fig8.obj,3,0,greedy,4,1428,0.0554677,16279,-1
fig8.obj,3,0,greedy,5,379,0.0554636,16281,-1
fig8.obj,3,0,greedy,6,78,0.0554629,16278,-1
fig8.obj,3,0,greedy,7,18,0.0554629,16284,-1
fig8.obj,3,0,greedy,8,2,0.0554629,16300,-1
fig8.obj,3,0,greedy,9,0,0.0554629,16304,-1
fig8.obj,3,0,random,0,-1,0.0562999,-1,-1
fig8.obj,3,0,random,1,82845,0.0555698,16132,-1
fig8.obj,3,0,random,2,12631,0.055467,16707,-1
fig8.obj,3,0,random,3,1284,0.055463,16775,-1
fig8.obj,3,0,random,4,94,0.0554629,16790,-1
fig8.obj,3,0,random,5,5,0.0554629,16779,-1
fig8.obj,3,0,random,6,0,0.0554629,16753,-1
fig8.obj,3,0,heuristic,0,-1,0.0562999,-1,-1
fig8.obj,3,0,heuristic,1,69725,0.0557376,16445,-1
fig8.obj,3,0,heuristic,2,18854,0.0555253,16547,-1
fig8.obj,3,0,heuristic,3,6278,0.0554773,16611,-1
fig8.obj,3,0,heuristic,4,1428,0.0554677,16637,-1
fig8.obj,3,0,heuristic,5,379,0.0554636,16634,-1
fig8.obj,3,0,heuristic,6,78,0.0554629,16637,-1
fig8.obj,3,0,heuristic,7,18,0.0554629,16649,-1
fig8.obj,3,0,heuristic,8,2,0.0554629,16669,-1
fig8.obj,3,0,heuristic,9,0,0.0554629,16635,-1
fig8.obj,4,0,edge order,0,1,1.624,-1,1
fig8.obj,4,0,edge order,1,85066,1.62348,20436,1
fig8.obj,4,0,edge order,2,11816,1.62342,21019,1
fig8.obj,4,0,edge order,3,888,1.62342,21090,1
fig8.obj,4,0,edge order,4,36,1.62342,21096,1
fig8.obj,4,0,edge order,5,1,1.62342,21097,1
fig8.obj,4,0,edge order,6,0,1.62342,21077,1
fig8.obj,4,0,greedy,0,1,1.624,-1,1
fig8.obj,4,0,greedy,1,72711,1.6236,20945,1
fig8.obj,4,0,greedy,2,17820,1.62345,21061,1
fig8.obj,4,0,greedy,3,5662,1.62342,21172,1
fig8.obj,4,0,greedy,4,1307,1.62342,21179,1
fig8.obj,4,0,greedy,5,324,1.62342,21193,1
fig8.obj,4,0,greedy,6,68,1.62342,21217,1
fig8.obj,4,0,greedy,7,18,1.62342,21191,1
fig8.obj,4,0,greedy,8,2,1.62342,21211,1
fig8.obj,4,0,greedy,9,0,1.62342,21192,1
fig8.obj,4,0,random,0,1,1.624,-1,1
fig8.obj,4,0,random,1,84957,1.62346,21070,1
fig8.obj,4,0,random,2,11646,1.62342,21734,1
fig8.obj,4,0,random,3,1241,1.62342,21850,1
fig8.obj,4,0,random,4,99,1.62342,21842,1
fig8.obj,4,0,random,5,7,1.62342,21870,1
fig8.obj,4,0,random,6,0,1.62342,21882,1
fig8.obj,4,0,heuristic,0,1,1.624,-1,1
fig8.obj,4,0,heuristic,1,72711,1.6236,21324,1
fig8.obj,4,0,heuristic,2,17820,1.62345,21434,1
fig8.obj,4,0,heuristic,3,5662,1.62342,21531,1
fig8.obj,4,0,heuristic,4,1307,1.62342,21545,1
fig8.obj,4,0,heuristic,5,324,1.62342,21593,1
fig8.obj,4,0,heuristic,6,68,1.62342,21562,1
fig8.obj,4,0,heuristic,7,18,1.62342,21592,1
fig8.obj,4,0,heuristic,8,2,1.62342,21526,1
fig8.obj,4,0,heuristic,9,0,1.62342,21550,1
fig8.obj,4,0,edge order,0,3,1.62395,-1,3
fig8.obj,4,0,edge order,1,84647,1.62344,20392,3
fig8.obj,4,0,edge order,2,11731,1.62337,21075,3
fig8.obj,4,0,edge order,3,876,1.62337,21145,3
fig8.obj,4,0,edge order,4,39,1.62337,21122,3
fig8.obj,4,0,edge order,5,1,1.62337,21081,3
fig8.obj,4,0,edge order,6,0,1.62337,21131,3
fig8.obj,4,0,greedy,0,3,1.62395,-1,3
fig8.obj,4,0,greedy,1,72383,1.62355,21004,3
fig8.obj,4,0,greedy,2,17722,1.62341,21125,3
fig8.obj,4,0,greedy,3,5606,1.62338,21205,3
fig8.obj,4,0,greedy,4,1276,1.62337,21232,3
