mesh_name,type,is_free_boundary,flipping_order,iteration,is_flip,int_energy,ext_energy,conformal_min,conformal_max,isometric_min,conformal_min_int,conformal_max_int,isometric_min_int,isometric_max,auhalic_min,authalic_max,isometric_max_int,auhalic_min_int,authalic_max_int,ext_flip_percentage,ext_max_area_dist,ext_avg_area_err,ext_max_angle_dist,ext_avg_angle_error,int_flip_percentage,int_max_area_dist,int_avg_area_err,int_max_angle_dist,int_avg_angle_error,time
fig5.obj,6,0,greedy,55,0,3.40508,3.40595,0.00561095,16.6614,0.0357559,0.00561095,10.2449,0.0357559,16.3053,2.06581e-09,6947.82,11.5365,4.45049e-09,4170.2,0.00438246,13.0876,196.251,9769.69,247.449,0.00435209,95602.9,196.251,9769.69,1.12715,18747
fig5.obj,7,1,greedy,0,0,4.03755,4.03755,3.05818e-05,15.0614,0.00163116,3.05818e-05,15.0614,0.00163116,15.518,1.38824e-09,6869.31,15.518,1.38824e-09,6869.31,0,11.4135,207.111,10.4361,28.6578,0,97747,207.111,10.4361,0.134244,16983
fig5.obj,7,1,greedy,1,0,0.633803,0.633803,0.00215076,5.21562,0.0398173,0.00215076,5.21562,0.0398173,2.64845,6.64428e-10,13.7568,2.64845,6.64428e-10,13.7568,0.0641478,5.87692,157.938,27378.4,362.824,0.0641478,712508,157.938,27378.4,1.69961,19257
fig5.obj,7,1,greedy,2,1,0.633657,0.633803,0.00215076,5.21562,0.0398173,8.75649e-06,12.6295,0.00794466,2.64845,6.64428e-10,13.7568,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,9.10904e-05,85246.3,207.111,81.0463,0.131183,32994
fig5.obj,7,1,greedy,3,0,0.633448,0.633673,0.00234295,5.25365,0.0457676,0.00416426,5.25365,0.0457676,2.83352,1.37724e-12,13.8908,2.63534,3.97712e-11,13.8908,0.0645527,6.10988,157.934,19412.3,362.794,0.0645223,599187,157.934,19412.3,1.62895,20131
fig5.obj,7,1,greedy,4,1,0.633445,0.633673,0.00234295,5.25365,0.0457676,8.75649e-06,12.6295,0.00596373,2.83352,1.37724e-12,13.8908,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000131575,85246.3,207.111,81.0463,0.131149,20067
fig5.obj,7,1,greedy,5,0,0.633384,0.633641,0.00298712,5.25302,0.0536049,0.00347483,5.25302,0.0536049,2.87741,1.09459e-11,13.8633,2.63484,1.09459e-11,13.8633,0.0647248,7.19865,157.929,84493.7,362.747,0.0647956,599377,157.929,101847,1.62021,19739
fig5.obj,7,1,greedy,6,1,0.633383,0.633641,0.00298712,5.25302,0.0536049,8.75649e-06,12.6295,0.00596373,2.87741,1.09459e-11,13.8633,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000131575,85246.3,207.111,81.0463,0.131153,14926
fig5.obj,7,1,greedy,7,0,0.633358,0.633633,0.00428262,5.24818,0.058474,0.00428262,5.24818,0.058474,2.89517,5.09948e-12,14.5732,2.63236,2.69545e-10,13.8089,0.0646337,7.5559,157.923,107373,362.717,0.064745,601516,157.923,44916.8,1.61636,18998
fig5.obj,7,1,greedy,8,1,0.633358,0.633633,0.00428262,5.24818,0.058474,8.75649e-06,12.6295,0.00596373,2.89517,5.09948e-12,14.5732,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000151817,85246.3,207.111,81.0463,0.131119,15287
fig5.obj,7,1,greedy,9,0,0.633347,0.633632,0.00251322,5.24511,0.061702,0.00251322,5.24511,0.061702,2.90406,2.67664e-12,15.0043,2.63083,2.67664e-12,13.7788,0.0646539,7.66726,157.919,89869.6,362.702,0.0647855,602856,157.919,89869.6,1.61397,20190
fig5.obj,7,1,greedy,10,1,0.633346,0.633632,0.00251322,5.24511,0.061702,8.75649e-06,12.6295,0.00596373,2.90406,2.67664e-12,15.0043,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.00017206,85246.3,207.111,81.0463,0.13116,19884
fig5.obj,7,1,greedy,11,0,0.633341,0.633634,0.00165891,5.24301,0.0638321,0.00165891,5.24301,0.0638321,2.90895,2.19447e-09,15.1216,2.62977,1.24326e-10,13.7578,0.064664,7.69745,157.916,165887,362.694,0.0647855,603607,157.916,165887,1.61204,20095
fig5.obj,7,1,greedy,12,1,0.63334,0.633634,0.00165891,5.24301,0.0638321,8.75649e-06,12.6295,0.00596373,2.90895,2.19447e-09,15.1216,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000182181,85246.3,207.111,81.0463,0.131146,11906
fig5.obj,7,1,greedy,13,0,0.633337,0.633636,0.00176589,5.24156,0.0652259,0.00176589,5.24156,0.0652259,2.91177,3.19524e-12,15.1389,2.63037,3.19524e-12,13.7433,0.0646843,7.70204,157.914,107856,362.692,0.0647248,604048,157.914,107856,1.61059,19125
fig5.obj,7,1,greedy,14,1,0.633337,0.633636,0.00176589,5.24156,0.0652259,8.75649e-06,12.6295,0.00596373,2.91177,3.19524e-12,15.1389,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000192302,85246.3,207.111,81.0463,0.131167,15107
fig5.obj,7,1,greedy,15,0,0.633335,0.633638,0.00259387,5.24053,0.0661458,0.00259387,5.24053,0.0661458,2.91346,2.25493e-11,15.1285,2.6318,2.25493e-11,13.7329,0.0647248,7.69955,157.913,1.68198e+06,362.694,0.0647551,604315,157.913,1.68198e+06,1.60935,18617
fig5.obj,7,1,greedy,16,1,0.633335,0.633638,0.00259387,5.24053,0.0661458,8.75649e-06,12.6295,0.00596373,2.91346,2.25493e-11,15.1285,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000202423,85246.3,207.111,81.0463,0.131159,14959
fig5.obj,7,1,greedy,17,0,0.633333,0.633641,0.00352121,5.23978,0.0667488,0.00352121,5.23978,0.0667488,2.91449,7.42034e-10,15.1136,2.63267,7.42034e-10,13.7254,0.0647349,7.69586,157.913,177821,362.698,0.0648057,604481,157.913,55828.2,1.60868,17881
fig5.obj,7,1,greedy,18,1,0.633333,0.633641,0.00352121,5.23978,0.0667488,8.75649e-06,12.6295,0.00596373,2.91449,7.42034e-10,15.1136,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000212544,85246.3,207.111,81.0463,0.131176,11224
fig5.obj,7,1,greedy,19,0,0.633332,0.633642,0.00301502,5.23922,0.0671425,0.00301502,5.23922,0.0671425,2.91512,5.30917e-10,15.1006,2.63321,5.30917e-10,13.7197,0.0647754,7.69264,157.912,100166,362.701,0.0648361,604587,157.912,100166,1.60802,19685
fig5.obj,7,1,greedy,20,1,0.633332,0.633642,0.00301502,5.23922,0.0671425,8.75649e-06,12.6295,0.00596373,2.91512,5.30917e-10,15.1006,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000212544,85246.3,207.111,81.0463,0.131183,15841
fig5.obj,7,1,greedy,21,0,0.633331,0.633644,0.00276539,5.2387,0.0673995,0.00276539,5.2387,0.0673995,2.91553,9.45914e-11,15.0907,2.63355,9.45914e-11,13.7142,0.0647855,7.69017,157.912,131345,362.701,0.0648766,604653,157.912,131345,1.60705,18751
fig5.obj,7,1,greedy,22,1,0.633331,0.633644,0.00276539,5.2387,0.0673995,8.75649e-06,12.6295,0.00596373,2.91553,9.45914e-11,15.0907,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000232786,85246.3,207.111,81.0463,0.13118,11193
fig5.obj,7,1,greedy,23,0,0.63333,0.633646,0.00266686,5.23833,0.0675681,0.00266686,5.23833,0.0675681,2.91578,1.01119e-12,15.0836,2.63376,1.01119e-12,13.7107,0.0647855,7.6884,157.912,60198,362.705,0.0648867,604696,157.912,60198,1.6065,18876
fig5.obj,7,1,greedy,24,1,0.63333,0.633646,0.00266686,5.23833,0.0675681,8.75649e-06,12.6295,0.00596373,2.91578,1.01119e-12,15.0836,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000232786,85246.3,207.111,81.0463,0.131192,14876
fig5.obj,7,1,greedy,25,0,0.63333,0.633647,0.00265214,5.23809,0.0676795,0.00265214,5.23809,0.0676795,2.91594,2.14346e-11,15.0786,2.6339,2.14346e-11,13.7083,0.0647855,7.68716,157.912,114273,362.708,0.0648158,604725,157.912,114273,1.60606,18526
fig5.obj,7,1,greedy,26,1,0.633329,0.633647,0.00265214,5.23809,0.0676795,8.75649e-06,12.6295,0.00596373,2.91594,2.14346e-11,15.0786,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000222665,85246.3,207.111,81.0463,0.131185,12017
fig5.obj,7,1,greedy,27,0,0.633329,0.633648,0.00263609,5.23791,0.0677537,0.00263609,5.23791,0.0677537,2.91605,6.88079e-11,15.0751,2.63399,6.88079e-11,13.7064,0.0647855,7.68631,157.912,39164.8,362.711,0.0647855,604743,157.912,32572.2,1.60574,20568
fig5.obj,7,1,greedy,28,1,0.633329,0.633648,0.00263609,5.23791,0.0677537,8.75649e-06,12.6295,0.00596373,2.91605,6.88079e-11,15.0751,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000222665,85246.3,207.111,81.0463,0.131185,15744
fig5.obj,7,1,greedy,29,0,0.633329,0.633649,0.00731804,5.23777,0.0678038,0.00554804,5.23777,0.0678038,2.91611,1.13325e-10,15.0728,2.63405,1.13325e-10,13.705,0.0647855,7.68571,157.912,68606.9,362.714,0.0647855,604756,157.912,68606.9,1.60557,19936
fig5.obj,7,1,greedy,30,1,0.633329,0.633649,0.00731804,5.23777,0.0678038,8.75649e-06,12.6295,0.00596373,2.91611,1.13325e-10,15.0728,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000222665,85246.3,207.111,81.0463,0.131215,15648
fig5.obj,7,1,greedy,31,0,0.633328,0.63365,0.00853643,5.23765,0.0678383,0.00428283,5.23765,0.0678383,2.91615,1.46402e-10,15.0711,2.63408,1.46402e-10,13.7039,0.0648057,7.68531,157.912,232456,362.717,0.0647754,604764,157.912,232456,1.6055,20808
fig5.obj,7,1,greedy,32,1,0.633328,0.63365,0.00853643,5.23765,0.0678383,8.75649e-06,12.6295,0.00596373,2.91615,1.46402e-10,15.0711,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000222665,85246.3,207.111,81.0463,0.131226,15622
fig5.obj,7,1,greedy,33,0,0.633328,0.633651,0.00880383,5.23756,0.0678624,0.00303478,5.23756,0.0678624,2.91618,1.68205e-10,15.0699,2.6341,1.68205e-10,13.703,0.0648057,7.68503,157.912,172184,362.721,0.0647855,604769,157.912,172184,1.6052,19873
fig5.obj,7,1,greedy,34,1,0.633328,0.633651,0.00880383,5.23756,0.0678624,8.75649e-06,12.6295,0.00596373,2.91618,1.68205e-10,15.0699,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000222665,85246.3,207.111,81.0463,0.131222,15576
fig5.obj,7,1,greedy,35,0,0.633328,0.633652,0.00817911,5.23748,0.0678798,0.00186305,5.23748,0.0678798,2.91619,1.80805e-10,15.0691,2.63412,1.80805e-10,13.7022,0.0648057,7.68483,157.912,43558.9,362.723,0.0648057,604772,157.912,79515.4,1.60514,19923
fig5.obj,7,1,greedy,36,1,0.633328,0.633652,0.00817911,5.23748,0.0678798,8.75649e-06,12.6295,0.00596373,2.91619,1.80805e-10,15.0691,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000232786,85246.3,207.111,81.0463,0.131213,14583
fig5.obj,7,1,greedy,37,0,0.633327,0.633653,0.00838281,5.23742,0.0678926,0.000777091,5.23742,0.0678926,2.9162,1.87372e-10,15.0686,2.63412,1.87372e-10,13.7016,0.0647956,7.68469,157.912,630344,362.726,0.0648158,604774,157.912,180974,1.60471,18779
fig5.obj,7,1,greedy,38,1,0.633327,0.633653,0.00838281,5.23742,0.0678926,8.75649e-06,12.6295,0.00596373,2.9162,1.87372e-10,15.0686,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000232786,85246.3,207.111,81.0463,0.13121,14820
fig5.obj,7,1,greedy,39,0,0.633327,0.633654,0.00879898,5.23737,0.0679023,0.000466171,5.23737,0.0679023,2.9162,1.89649e-10,15.0682,2.63413,1.89649e-10,13.7011,0.0647956,7.68459,157.912,23836.7,362.729,0.0648158,604775,157.912,23836.7,1.6046,20383
fig5.obj,7,1,greedy,40,1,0.633327,0.633654,0.00879898,5.23737,0.0679023,8.75649e-06,12.6295,0.00596373,2.9162,1.89649e-10,15.0682,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000232786,85246.3,207.111,81.0463,0.131211,7838
fig5.obj,7,1,greedy,41,0,0.633327,0.633654,0.00835473,5.23733,0.0679099,0.00138388,5.23733,0.0679099,2.9162,1.88568e-10,15.0679,2.63413,1.88568e-10,13.7007,0.0648057,7.68452,157.912,13634.1,362.732,0.0647855,604776,157.912,13634.1,1.60445,18950
fig5.obj,7,1,greedy,42,1,0.633327,0.633654,0.00835473,5.23733,0.0679099,8.75649e-06,12.6295,0.00596373,2.9162,1.88568e-10,15.0679,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000232786,85246.3,207.111,81.0463,0.131207,11126
fig5.obj,7,1,greedy,43,0,0.633327,0.633655,0.00790249,5.2373,0.067916,0.0023364,5.2373,0.067916,2.9162,1.85636e-10,15.0676,2.63413,1.85636e-10,13.7004,0.0647754,7.68447,157.912,93280.1,362.735,0.0647855,604776,157.912,48281.3,1.60395,18347
fig5.obj,7,1,greedy,44,1,0.633327,0.633655,0.00790249,5.2373,0.067916,3.05818e-05,12.6295,0.00596373,2.9162,1.85636e-10,15.0676,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000232786,85246.3,207.111,81.0463,0.131222,14840
fig5.obj,7,1,greedy,45,0,0.633327,0.633656,0.00755065,5.23727,0.067921,0.00323377,5.23727,0.067921,2.91619,1.81995e-10,15.0675,2.63412,1.81995e-10,13.7001,0.064745,7.68443,157.912,138138,362.737,0.0647551,604776,157.912,30264.3,1.60376,19803
fig5.obj,7,1,greedy,46,1,0.633327,0.633656,0.00755065,5.23727,0.067921,3.05818e-05,12.6295,0.00596373,2.91619,1.81995e-10,15.0675,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000232786,85246.3,207.111,81.0463,0.131224,11802
fig5.obj,7,1,greedy,47,0,0.633327,0.633656,0.007304,5.23724,0.0679253,0.0036489,5.23724,0.0679253,2.91619,1.77942e-10,15.0674,2.63412,1.77942e-10,13.6998,0.0647652,7.6844,157.912,31577.6,362.738,0.0647754,604776,157.912,29086.1,1.60339,17751
fig5.obj,7,1,greedy,48,1,0.633327,0.633656,0.007304,5.23724,0.0679253,3.05818e-05,12.6295,0.00596373,2.91619,1.77942e-10,15.0674,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131219,11942
fig5.obj,7,1,greedy,49,0,0.633326,0.633657,0.00585231,5.23722,0.0679289,0.00301042,5.23722,0.0679289,2.91619,1.73476e-10,15.0672,2.63412,1.73476e-10,13.6996,0.0647652,7.68438,157.912,205829,362.74,0.0647754,604776,157.912,205829,1.60326,20238
fig5.obj,7,1,greedy,50,1,0.633326,0.633657,0.00585231,5.23722,0.0679289,3.05818e-05,12.6295,0.00596373,2.91619,1.73476e-10,15.0672,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131224,11760
fig5.obj,7,1,greedy,51,0,0.633326,0.633657,0.00440944,5.23721,0.0679321,0.00264935,5.23721,0.0679321,2.91618,1.68912e-10,15.0672,2.63412,1.68912e-10,13.6995,0.0647855,7.68436,157.912,39587.8,362.742,0.0647956,604776,157.912,39587.8,1.60317,19477
fig5.obj,7,1,greedy,52,1,0.633326,0.633657,0.00440944,5.23721,0.0679321,3.05818e-05,12.6295,0.00596373,2.91618,1.68912e-10,15.0672,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131218,11709
fig5.obj,7,1,greedy,53,0,0.633326,0.633658,0.00458697,5.23719,0.067935,0.00261327,5.23719,0.067935,2.91618,1.64547e-10,15.0671,2.63411,1.64547e-10,13.6993,0.0647652,7.68434,157.912,339244,362.744,0.0647754,604775,157.912,339244,1.60306,19533
fig5.obj,7,1,greedy,54,1,0.633326,0.633658,0.00458697,5.23719,0.067935,3.05818e-05,12.6295,0.00596373,2.91618,1.64547e-10,15.0671,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131215,11169
fig5.obj,7,1,greedy,55,0,0.633326,0.633658,0.00585956,5.23718,0.0679375,0.002864,5.23718,0.0679375,2.91617,1.60378e-10,15.067,2.63411,1.60378e-10,13.6992,0.0647551,7.68433,157.913,44114.4,362.746,0.0647855,604775,157.913,44114.4,1.60291,19516
fig5.obj,7,1,greedy,56,1,0.633326,0.633658,0.00585956,5.23718,0.0679375,3.05818e-05,12.6295,0.00596373,2.91617,1.60378e-10,15.067,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131218,15653
fig5.obj,7,1,greedy,57,0,0.633326,0.633658,0.00633193,5.23717,0.0679398,0.00330156,5.23717,0.0679398,2.91617,1.56667e-10,15.067,2.63411,1.56667e-10,13.6991,0.0647349,7.68432,157.913,186305,362.747,0.0647652,604775,157.913,186305,1.60282,19916
fig5.obj,7,1,greedy,58,1,0.633326,0.633658,0.00633193,5.23717,0.0679398,3.05818e-05,12.6295,0.00596373,2.91617,1.56667e-10,15.067,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131232,11729
fig5.obj,7,1,greedy,59,0,0.633326,0.633659,0.00594959,5.23717,0.0679419,0.00383283,5.23717,0.0679419,2.91617,1.53062e-10,15.067,2.63411,1.53062e-10,13.699,0.0647349,7.68431,157.913,142962,362.749,0.0647754,604774,157.913,142962,1.60276,18093
fig5.obj,7,1,greedy,60,1,0.633326,0.633659,0.00594959,5.23717,0.0679419,3.05818e-05,12.6295,0.00596373,2.91617,1.53062e-10,15.067,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.13124,7414
fig5.obj,7,1,greedy,61,0,0.633326,0.633659,0.00560295,5.23716,0.0679439,0.00440178,5.23716,0.0679439,2.91616,1.50356e-10,15.0669,2.6341,1.50356e-10,13.6989,0.0647551,7.6843,157.913,66469,362.751,0.0647855,604774,157.913,66469,1.60266,18963
fig5.obj,7,1,greedy,62,1,0.633326,0.633659,0.00560295,5.23716,0.0679439,3.05818e-05,12.6295,0.00596373,2.91616,1.50356e-10,15.0669,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.13124,11072
fig5.obj,7,1,greedy,63,0,0.633326,0.633659,0.005289,5.23715,0.0679456,0.00497897,5.23715,0.0679456,2.91616,1.474e-10,15.0669,2.6341,1.474e-10,13.6989,0.064745,7.68429,157.913,51979.1,362.753,0.0647855,604773,157.913,51979.1,1.60257,19403
fig5.obj,7,1,greedy,64,1,0.633326,0.633659,0.005289,5.23715,0.0679456,3.05818e-05,12.6295,0.00596373,2.91616,1.474e-10,15.0669,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131248,11081
fig5.obj,7,1,greedy,65,0,0.633326,0.63366,0.00500759,5.23715,0.0679473,0.00554897,5.23715,0.0679473,2.91616,1.4464e-10,15.0668,2.6341,1.4464e-10,13.6988,0.064745,7.68429,157.913,50047.5,362.755,0.0647754,604773,157.913,52153.7,1.60256,19519
fig5.obj,7,1,greedy,66,1,0.633326,0.63366,0.00500759,5.23715,0.0679473,3.05818e-05,12.6295,0.00596373,2.91616,1.4464e-10,15.0668,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131251,7407
fig5.obj,7,1,greedy,67,0,0.633326,0.63366,0.00475371,5.23715,0.0679488,0.00604952,5.23715,0.0679488,2.91615,1.4206e-10,15.0668,2.6341,1.4206e-10,13.6988,0.0647551,7.68428,157.913,50055.7,362.757,0.0647754,604773,157.913,50055.7,1.60228,18615
fig5.obj,7,1,greedy,68,1,0.633326,0.63366,0.00475371,5.23715,0.0679488,3.05818e-05,12.6295,0.00596373,2.91615,1.4206e-10,15.0668,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131257,7384
fig5.obj,7,1,greedy,69,0,0.633326,0.63366,0.00452547,5.23714,0.0679501,0.00618997,5.23714,0.0679501,2.91615,1.39658e-10,15.0668,2.63409,1.39658e-10,13.6988,0.0647551,7.68427,157.913,67045.9,362.758,0.0647956,604772,157.913,67045.9,1.60216,18901
fig5.obj,7,1,greedy,70,1,0.633326,0.63366,0.00452547,5.23714,0.0679501,3.05818e-05,12.6295,0.00596373,2.91615,1.39658e-10,15.0668,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.13126,11207
fig5.obj,7,1,greedy,71,0,0.633326,0.63366,0.00432336,5.23714,0.0679514,0.0063203,5.23714,0.0679514,2.91615,1.37426e-10,15.0668,2.63409,1.37426e-10,13.6987,0.0647551,7.68427,157.913,99958,362.76,0.0647956,604772,157.913,99958,1.60213,18327
fig5.obj,7,1,greedy,72,1,0.633326,0.63366,0.00432336,5.23714,0.0679514,3.05818e-05,12.6295,0.00596373,2.91615,1.37426e-10,15.0668,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131261,11084
fig5.obj,7,1,greedy,73,0,0.633325,0.633661,0.00414263,5.23714,0.0679526,0.00644492,5.23714,0.0679526,2.91615,1.35417e-10,15.0667,2.63409,1.35417e-10,13.6987,0.0647551,7.68426,157.913,161381,362.761,0.0647956,604772,157.913,161381,1.602,19511
fig5.obj,7,1,greedy,74,1,0.633325,0.633661,0.00414263,5.23714,0.0679526,3.05818e-05,12.6295,0.00596373,2.91615,1.35417e-10,15.0667,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131251,7449
fig5.obj,7,1,greedy,75,0,0.633325,0.633661,0.00398005,5.23714,0.0679537,0.00656715,5.23714,0.0679537,2.91614,1.33467e-10,15.0667,2.63409,1.33467e-10,13.6987,0.064745,7.68425,157.913,1.53949e+06,362.763,0.0647956,604771,157.913,468902,1.60191,19175
fig5.obj,7,1,greedy,76,1,0.633325,0.633661,0.00398005,5.23714,0.0679537,3.05818e-05,12.6295,0.00596373,2.91614,1.33467e-10,15.0667,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131253,7462
fig5.obj,7,1,greedy,77,0,0.633325,0.633661,0.00384138,5.23714,0.0679547,0.00668309,5.23714,0.0679547,2.91614,1.31765e-10,15.0667,2.63409,1.31765e-10,13.6987,0.0647551,7.68425,157.913,25381.8,362.764,0.0647956,604771,157.913,24231.4,1.60188,18444
fig5.obj,7,1,greedy,78,1,0.633325,0.633661,0.00384138,5.23714,0.0679547,3.05818e-05,12.6295,0.00596373,2.91614,1.31765e-10,15.0667,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.13125,7475
fig5.obj,7,1,greedy,79,0,0.633325,0.633661,0.00371881,5.23714,0.0679557,0.0067886,5.23714,0.0679557,2.91614,1.30137e-10,15.0667,2.63409,1.30137e-10,13.6986,0.0647551,7.68424,157.913,22915.1,362.765,0.0647956,604771,157.913,69699.9,1.60185,18456
fig5.obj,7,1,greedy,80,1,0.633325,0.633661,0.00371881,5.23714,0.0679557,3.05818e-05,12.6295,0.00596373,2.91614,1.30137e-10,15.0667,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000253029,85246.3,207.111,81.0463,0.131251,7460
fig5.obj,7,1,greedy,81,0,0.633325,0.633662,0.00361217,5.23713,0.0679566,0.00686825,5.23713,0.0679566,2.91614,1.28716e-10,15.0667,2.63408,1.28716e-10,13.6986,0.0647551,7.68424,157.913,21802.5,362.766,0.0648057,604770,157.913,21802.5,1.60191,18510
fig5.obj,7,1,greedy,82,1,0.633325,0.633662,0.00361217,5.23713,0.0679566,3.05818e-05,12.6295,0.00596373,2.91614,1.28716e-10,15.0667,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000253029,85246.3,207.111,81.0463,0.13125,7489
fig5.obj,7,1,greedy,83,0,0.633325,0.633662,0.00352192,5.23713,0.0679574,0.00693872,5.23713,0.0679574,2.91614,1.27313e-10,15.0667,2.63408,1.27313e-10,13.6986,0.0647551,7.68424,157.913,20847.7,362.768,0.0648057,604770,157.913,20847.7,1.6019,18501
fig5.obj,7,1,greedy,84,1,0.633325,0.633662,0.00352192,5.23713,0.0679574,3.05818e-05,12.6295,0.00596373,2.91614,1.27313e-10,15.0667,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131253,11200
fig5.obj,7,1,greedy,85,0,0.633325,0.633662,0.00345051,5.23713,0.0679582,0.00675953,5.23713,0.0679582,2.91613,1.25991e-10,15.0666,2.63408,1.25991e-10,13.6986,0.0647349,7.68423,157.913,25617.2,362.769,0.0647855,604770,157.913,25617.2,1.60184,18335
fig5.obj,7,1,greedy,86,1,0.633325,0.633662,0.00345051,5.23713,0.0679582,3.05818e-05,12.6295,0.00596373,2.91613,1.25991e-10,15.0666,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.131257,7470
fig5.obj,7,1,greedy,87,0,0.633325,0.633662,0.00339201,5.23713,0.0679589,0.00624473,5.23713,0.0679589,2.91613,1.24758e-10,15.0666,2.63408,1.24758e-10,13.6986,0.0647248,7.68423,157.913,198641,362.77,0.0647855,604770,157.913,40152.4,1.60175,18263
fig5.obj,7,1,greedy,88,1,0.633325,0.633662,0.00339201,5.23713,0.0679589,3.05818e-05,12.6295,0.00596373,2.91613,1.24758e-10,15.0666,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000242908,85246.3,207.111,81.0463,0.13125,11231
fig5.obj,7,1,greedy,89,0,0.633325,0.633662,0.00334848,5.23713,0.0679596,0.00574257,5.23713,0.0679596,2.91613,1.23633e-10,15.0666,2.63408,1.23633e-10,13.6986,0.0647146,7.68422,157.913,85368.9,362.771,0.0647754,604769,157.913,85368.9,1.60172,18524
fig5.obj,7,1,greedy,90,1,0.633325,0.633662,0.00334848,5.23713,0.0679596,3.05818e-05,12.6295,0.00596373,2.91613,1.23633e-10,15.0666,13.55,2.27306e-10,5206.2,0,11.4135,207.111,10.4361,28.6578,0.000232786,85246.3,207.111,81.0463,0.131243,11171
fig5.obj,7,1,greedy,91,0,0.633325,0.633663,0.00330391,5.23713,0.0679603,0.00525017,5.23713,0.0679603,2.91613,1.225e-10,15.0666,2.63408,1.225e-10,13.6986,0.0647248,7.68422,157.913,18094,362.772,0.0647855,604769,157.913,22567.7,1.60168,19276
