mesh name,type,free boundary,flipping order,flip iteration,flips / start iterations,energy,time
stripe1.obj,4,0,random,8,0,1.02036,2226
stripe1.obj,4,0,heuristic,1,26944,1.02059,2781
stripe1.obj,4,0,heuristic,2,15480,1.02045,2733
stripe1.obj,4,0,heuristic,3,6826,1.0204,2406
stripe1.obj,4,0,heuristic,4,3586,1.02032,2296
stripe1.obj,4,0,heuristic,5,1747,1.02028,2216
stripe1.obj,4,0,heuristic,6,787,1.02027,2205
stripe1.obj,4,0,heuristic,7,226,1.02026,2225
stripe1.obj,4,0,heuristic,8,65,1.02026,2193
stripe1.obj,4,0,heuristic,9,2,1.02026,2188
stripe1.obj,4,0,heuristic,10,1,1.02026,2188
stripe1.obj,4,0,heuristic,11,0,1.02026,2190
stripe1.obj,4,1,start,0,1,0.379703,-1
stripe1.obj,4,1,edge order,1,29449,0.377998,1797
stripe1.obj,4,1,edge order,2,17707,0.377667,2549
stripe1.obj,4,1,edge order,3,4931,0.377584,2480
stripe1.obj,4,1,edge order,4,1008,0.377568,2409
stripe1.obj,4,1,edge order,5,336,0.377566,2427
stripe1.obj,4,1,edge order,6,128,0.377566,2429
stripe1.obj,4,1,edge order,7,48,0.377565,2423
stripe1.obj,4,1,edge order,8,0,0.377565,2457
stripe1.obj,4,1,greedy,1,29433,0.377998,2888
stripe1.obj,4,1,greedy,2,17079,0.377667,2890
stripe1.obj,4,1,greedy,3,5509,0.377584,2576
stripe1.obj,4,1,greedy,4,1060,0.377568,2445
stripe1.obj,4,1,greedy,5,339,0.377566,2439
stripe1.obj,4,1,greedy,6,132,0.377566,2449
stripe1.obj,4,1,greedy,7,50,0.377565,2450
stripe1.obj,4,1,greedy,8,1,0.377565,2443
stripe1.obj,4,1,greedy,9,0,0.377565,2447
stripe1.obj,4,1,random,1,35184,0.377895,2512
stripe1.obj,4,1,random,2,14239,0.377627,2577
stripe1.obj,4,1,random,3,3293,0.377574,2530
stripe1.obj,4,1,random,4,634,0.377567,2539
stripe1.obj,4,1,random,5,201,0.377566,2523
stripe1.obj,4,1,random,6,56,0.377566,2530
stripe1.obj,4,1,random,7,17,0.377565,2526
stripe1.obj,4,1,random,8,0,0.377565,2528
stripe1.obj,4,1,heuristic,1,29433,0.377998,2930
stripe1.obj,4,1,heuristic,2,17079,0.377667,2926
stripe1.obj,4,1,heuristic,3,5509,0.377584,2617
stripe1.obj,4,1,heuristic,4,1060,0.377568,2494
stripe1.obj,4,1,heuristic,5,339,0.377566,2477
stripe1.obj,4,1,heuristic,6,132,0.377566,2472
stripe1.obj,4,1,heuristic,7,50,0.377565,2471
stripe1.obj,4,1,heuristic,8,1,0.377565,2472
stripe1.obj,4,1,heuristic,9,0,0.377565,2470
stripe1.obj,4,1,start,0,3,0.379699,-1
stripe1.obj,4,1,edge order,1,29428,0.377999,1799
stripe1.obj,4,1,edge order,2,17842,0.377669,2543
stripe1.obj,4,1,edge order,3,5083,0.377586,2470
stripe1.obj,4,1,edge order,4,1157,0.377571,2404
stripe1.obj,4,1,edge order,5,401,0.377568,2411
stripe1.obj,4,1,edge order,6,131,0.377568,2413
stripe1.obj,4,1,edge order,7,50,0.377568,2419
stripe1.obj,4,1,edge order,8,0,0.377568,2422
stripe1.obj,4,1,greedy,1,29415,0.377999,2886
stripe1.obj,4,1,greedy,2,17131,0.377669,2886
stripe1.obj,4,1,greedy,3,5606,0.377586,2567
stripe1.obj,4,1,greedy,4,1126,0.377571,2439
stripe1.obj,4,1,greedy,5,579,0.377568,2435
stripe1.obj,4,1,greedy,6,165,0.377568,2425
stripe1.obj,4,1,greedy,7,52,0.377568,2466
stripe1.obj,4,1,greedy,8,2,0.377568,2429
stripe1.obj,4,1,greedy,9,2,0.377568,2425
stripe1.obj,4,1,greedy,10,2,0.377568,2425
stripe1.obj,4,1,greedy,11,1,0.377568,2426
stripe1.obj,4,1,greedy,12,0,0.377568,2432
stripe1.obj,4,1,random,1,35181,0.377892,2498
stripe1.obj,4,1,random,2,14371,0.37763,2573
stripe1.obj,4,1,random,3,3500,0.377577,2524
stripe1.obj,4,1,random,4,710,0.377569,2504
stripe1.obj,4,1,random,5,205,0.377568,2506
stripe1.obj,4,1,random,6,67,0.377568,2510
stripe1.obj,4,1,random,7,11,0.377568,2518
stripe1.obj,4,1,random,8,0,0.377568,2517
stripe1.obj,4,1,heuristic,1,29415,0.377999,2930
stripe1.obj,4,1,heuristic,2,17131,0.377669,2922
stripe1.obj,4,1,heuristic,3,5606,0.377586,2600
stripe1.obj,4,1,heuristic,4,1126,0.377571,2475
stripe1.obj,4,1,heuristic,5,579,0.377568,2474
stripe1.obj,4,1,heuristic,6,165,0.377568,2470
stripe1.obj,4,1,heuristic,7,52,0.377568,2465
stripe1.obj,4,1,heuristic,8,2,0.377568,2477
stripe1.obj,4,1,heuristic,9,2,0.377568,2471
stripe1.obj,4,1,heuristic,10,2,0.377568,2467
stripe1.obj,4,1,heuristic,11,1,0.377568,2464
stripe1.obj,4,1,heuristic,12,0,0.377568,2460
stripe1.obj,4,1,start,0,10,0.379698,-1
stripe1.obj,4,1,edge order,1,29400,0.378,1801
stripe1.obj,4,1,edge order,2,17508,0.377671,2543
stripe1.obj,4,1,edge order,3,5118,0.377589,2474
stripe1.obj,4,1,edge order,4,1226,0.377573,2402
stripe1.obj,4,1,edge order,5,417,0.377571,2417
stripe1.obj,4,1,edge order,6,129,0.377571,2417
stripe1.obj,4,1,edge order,7,51,0.377571,2417
stripe1.obj,4,1,edge order,8,2,0.377571,2423
stripe1.obj,4,1,edge order,9,0,0.377571,2418
stripe1.obj,4,1,greedy,1,29390,0.378,2884
stripe1.obj,4,1,greedy,2,16942,0.377671,2887
stripe1.obj,4,1,greedy,3,5525,0.377589,2569
stripe1.obj,4,1,greedy,4,1173,0.377574,2435
stripe1.obj,4,1,greedy,5,579,0.377571,2431
stripe1.obj,4,1,greedy,6,180,0.377571,2429
stripe1.obj,4,1,greedy,7,50,0.377571,2441
stripe1.obj,4,1,greedy,8,1,0.377571,2429
stripe1.obj,4,1,greedy,9,2,0.377571,2426
stripe1.obj,4,1,greedy,10,2,0.377571,2427
stripe1.obj,4,1,greedy,11,2,0.377571,2424
stripe1.obj,4,1,greedy,12,1,0.377571,2426
stripe1.obj,4,1,greedy,13,1,0.377571,2428
stripe1.obj,4,1,greedy,14,0,0.377571,2459
stripe1.obj,4,1,random,1,35189,0.377886,2507
stripe1.obj,4,1,random,2,14123,0.377629,2569
stripe1.obj,4,1,random,3,3471,0.37758,2516
stripe1.obj,4,1,random,4,727,0.377572,2503
stripe1.obj,4,1,random,5,242,0.377571,2506
stripe1.obj,4,1,random,6,59,0.377571,2508
stripe1.obj,4,1,random,7,12,0.377571,2519
stripe1.obj,4,1,random,8,0,0.377571,2517
stripe1.obj,4,1,heuristic,1,29390,0.378,2918
stripe1.obj,4,1,heuristic,2,16942,0.377671,2913
stripe1.obj,4,1,heuristic,3,5525,0.377589,2603
stripe1.obj,4,1,heuristic,4,1173,0.377574,2472
stripe1.obj,4,1,heuristic,5,579,0.377571,2471
stripe1.obj,4,1,heuristic,6,180,0.377571,2461
stripe1.obj,4,1,heuristic,7,50,0.377571,2460
stripe1.obj,4,1,heuristic,8,1,0.377571,2463
stripe1.obj,4,1,heuristic,9,2,0.377571,2466
stripe1.obj,4,1,heuristic,10,2,0.377571,2469
stripe1.obj,4,1,heuristic,11,2,0.377571,2468
stripe1.obj,4,1,heuristic,12,1,0.377571,2465
stripe1.obj,4,1,heuristic,13,1,0.377571,2467
stripe1.obj,4,1,heuristic,14,0,0.377571,2472
stripe1.obj,3,1,start,0,-1,0.000100438,-1
stripe1.obj,3,1,edge order,1,29227,0.000100316,1420
stripe1.obj,3,1,edge order,2,15430,0.000100298,1948
stripe1.obj,3,1,edge order,3,4970,0.000100295,1878
stripe1.obj,3,1,edge order,4,720,0.000100295,1827
stripe1.obj,3,1,edge order,5,0,0.000100295,1843
stripe1.obj,3,1,greedy,1,29226,0.000100316,2196
stripe1.obj,3,1,greedy,2,15431,0.000100298,2191
stripe1.obj,3,1,greedy,3,4970,0.000100295,1969
stripe1.obj,3,1,greedy,4,720,0.000100295,1862
stripe1.obj,3,1,greedy,5,0,0.000100295,1859
stripe1.obj,3,1,random,1,34381,0.00010031,1886
stripe1.obj,3,1,random,2,12689,0.000100296,1971
stripe1.obj,3,1,random,3,2966,0.000100295,1933
stripe1.obj,3,1,random,4,311,0.000100295,1931
stripe1.obj,3,1,random,5,0,0.000100295,1928
stripe1.obj,3,1,heuristic,1,29226,0.000100316,2242
stripe1.obj,3,1,heuristic,2,15431,0.000100298,2250
stripe1.obj,3,1,heuristic,3,4970,0.000100295,2011
stripe1.obj,3,1,heuristic,4,720,0.000100295,1896
stripe1.obj,3,1,heuristic,5,0,0.000100295,1887
cathead.obj,2,0,start,0,-1,0.904913,-1
cathead.obj,2,0,edge order,1,44,0.89921,6
cathead.obj,2,0,edge order,2,0,0.89921,7
cathead.obj,2,0,greedy,1,40,0.899423,6
cathead.obj,2,0,greedy,2,4,0.89921,7
cathead.obj,2,0,greedy,3,0,0.89921,7
cathead.obj,2,0,random,1,43,0.899211,6
cathead.obj,2,0,random,2,1,0.89921,7
cathead.obj,2,0,random,3,0,0.89921,7
cathead.obj,2,0,heuristic,1,40,0.899423,6
cathead.obj,2,0,heuristic,2,4,0.89921,7
cathead.obj,2,0,heuristic,3,0,0.89921,7
cathead.obj,3,0,start,0,-1,0.064794,-1
cathead.obj,3,0,edge order,1,44,0.0590902,7
cathead.obj,3,0,edge order,2,0,0.0590902,7
cathead.obj,3,0,greedy,1,40,0.0593037,6
cathead.obj,3,0,greedy,2,4,0.0590902,7
cathead.obj,3,0,greedy,3,0,0.0590902,7
cathead.obj,3,0,random,1,44,0.0590902,6
cathead.obj,3,0,random,2,0,0.0590902,7
cathead.obj,3,0,heuristic,1,40,0.0593037,6
cathead.obj,3,0,heuristic,2,4,0.0590902,7
cathead.obj,3,0,heuristic,3,0,0.0590902,7
cathead.obj,4,0,start,0,1,0.403757,-1
cathead.obj,4,0,edge order,1,41,0.401991,8
cathead.obj,4,0,edge order,2,3,0.401855,8
cathead.obj,4,0,edge order,3,0,0.401855,8
cathead.obj,4,0,greedy,1,34,0.402126,8
cathead.obj,4,0,greedy,2,10,0.401855,8
cathead.obj,4,0,greedy,3,0,0.401855,8
cathead.obj,4,0,random,1,40,0.402089,8
cathead.obj,4,0,random,2,4,0.401925,9
cathead.obj,4,0,random,3,0,0.401925,8
cathead.obj,4,0,heuristic,1,34,0.402126,8
cathead.obj,4,0,heuristic,2,10,0.401855,8
cathead.obj,4,0,heuristic,3,0,0.401855,8
cathead.obj,4,0,start,0,3,0.400971,-1
cathead.obj,4,0,edge order,1,39,0.399535,8
cathead.obj,4,0,edge order,2,2,0.399422,8
cathead.obj,4,0,edge order,3,0,0.399422,8
cathead.obj,4,0,greedy,1,33,0.399633,8
cathead.obj,4,0,greedy,2,8,0.399422,8
cathead.obj,4,0,greedy,3,0,0.399422,8
cathead.obj,4,0,random,1,36,0.399546,8
cathead.obj,4,0,random,2,5,0.399434,8
cathead.obj,4,0,random,3,0,0.399434,9
cathead.obj,4,0,heuristic,1,33,0.399633,8
cathead.obj,4,0,heuristic,2,8,0.399422,8
cathead.obj,4,0,heuristic,3,0,0.399422,8
cathead.obj,4,0,start,0,10,0.400734,-1
cathead.obj,4,0,edge order,1,33,0.399443,8
cathead.obj,4,0,edge order,2,4,0.399334,8
cathead.obj,4,0,edge order,3,0,0.399334,8
cathead.obj,4,0,greedy,1,30,0.399535,9
cathead.obj,4,0,greedy,2,7,0.399334,8
cathead.obj,4,0,greedy,3,0,0.399334,8
cathead.obj,4,0,random,1,35,0.399424,8
cathead.obj,4,0,random,2,4,0.399334,8
cathead.obj,4,0,random,3,1,0.399334,8
cathead.obj,4,0,random,4,0,0.399334,8
cathead.obj,4,0,heuristic,1,30,0.399535,8
cathead.obj,4,0,heuristic,2,7,0.399334,8
cathead.obj,4,0,heuristic,3,0,0.399334,8
cathead.obj,4,1,start,0,1,0.323153,-1
cathead.obj,4,1,edge order,1,40,0.320944,8
cathead.obj,4,1,edge order,2,0,0.320944,8
cathead.obj,4,1,greedy,1,36,0.321024,8
cathead.obj,4,1,greedy,2,4,0.320944,8
cathead.obj,4,1,greedy,3,0,0.320944,8
cathead.obj,4,1,random,1,37,0.321002,9
cathead.obj,4,1,random,2,3,0.320948,8
cathead.obj,4,1,random,3,0,0.320948,8
cathead.obj,4,1,heuristic,1,36,0.321024,8
cathead.obj,4,1,heuristic,2,4,0.320944,8
cathead.obj,4,1,heuristic,3,0,0.320944,9
cathead.obj,4,1,start,0,3,0.319847,-1
cathead.obj,4,1,edge order,1,36,0.318035,8
cathead.obj,4,1,edge order,2,0,0.318035,8
cathead.obj,4,1,greedy,1,32,0.318082,8
cathead.obj,4,1,greedy,2,4,0.318035,8
cathead.obj,4,1,greedy,3,0,0.318035,8
cathead.obj,4,1,random,1,32,0.318082,8
cathead.obj,4,1,random,2,4,0.318035,8
cathead.obj,4,1,random,3,0,0.318035,9
cathead.obj,4,1,heuristic,1,32,0.318082,8
cathead.obj,4,1,heuristic,2,4,0.318035,9
cathead.obj,4,1,heuristic,3,0,0.318035,9
cathead.obj,4,1,start,0,10,0.319339,-1
cathead.obj,4,1,edge order,1,32,0.317662,8
cathead.obj,4,1,edge order,2,0,0.317662,8
cathead.obj,4,1,greedy,1,31,0.317694,8
cathead.obj,4,1,greedy,2,1,0.317662,9
cathead.obj,4,1,greedy,3,0,0.317662,9
cathead.obj,4,1,random,1,31,0.317694,8
cathead.obj,4,1,random,2,1,0.317662,9
cathead.obj,4,1,random,3,0,0.317662,9
cathead.obj,4,1,heuristic,1,31,0.317694,8
cathead.obj,4,1,heuristic,2,1,0.317662,9
cathead.obj,4,1,heuristic,3,0,0.317662,9
cathead.obj,3,1,start,0,-1,0.583418,-1
cathead.obj,3,1,edge order,1,44,0.581712,6
cathead.obj,3,1,edge order,2,0,0.581712,7
cathead.obj,3,1,greedy,1,40,0.581878,6
cathead.obj,3,1,greedy,2,4,0.581712,7
cathead.obj,3,1,greedy,3,0,0.581712,7
cathead.obj,3,1,random,1,44,0.581712,6
cathead.obj,3,1,random,2,1,0.581712,7
cathead.obj,3,1,random,3,0,0.581712,7
cathead.obj,3,1,heuristic,1,40,0.581878,7
cathead.obj,3,1,heuristic,2,4,0.581712,7
cathead.obj,3,1,heuristic,3,0,0.581712,7
fig5.obj,2,0,start,0,-1,6.34112,-1
fig5.obj,2,0,edge order,1,6870,6.3406,3143
fig5.obj,2,0,edge order,2,502,6.34058,3197
fig5.obj,2,0,edge order,3,3,6.34058,3193
fig5.obj,2,0,edge order,4,0,6.34058,3207
fig5.obj,2,0,greedy,1,6292,6.34064,3185
fig5.obj,2,0,greedy,2,874,6.34058,3227
fig5.obj,2,0,greedy,3,195,6.34058,3250
fig5.obj,2,0,greedy,4,11,6.34058,3221
fig5.obj,2,0,greedy,5,3,6.34058,3220
fig5.obj,2,0,greedy,6,1,6.34058,3216
fig5.obj,2,0,greedy,7,0,6.34058,3219
fig5.obj,2,0,random,1,6907,6.3406,3313
fig5.obj,2,0,random,2,441,6.34058,3351
fig5.obj,2,0,random,3,12,6.34058,3362
fig5.obj,2,0,random,4,1,6.34058,3354
fig5.obj,2,0,random,5,0,6.34058,3365
fig5.obj,2,0,heuristic,1,6292,6.34064,3244
fig5.obj,2,0,heuristic,2,874,6.34058,3276
fig5.obj,2,0,heuristic,3,195,6.34058,3270
fig5.obj,2,0,heuristic,4,11,6.34058,3270
fig5.obj,2,0,heuristic,5,3,6.34058,3303
fig5.obj,2,0,heuristic,6,1,6.34058,3281
fig5.obj,2,0,heuristic,7,0,6.34058,3278
fig5.obj,3,0,start,0,-1,0.0585658,-1
fig5.obj,3,0,edge order,1,6958,0.0580387,3166
fig5.obj,3,0,edge order,2,517,0.0580176,3169
fig5.obj,3,0,edge order,3,4,0.0580176,3178
fig5.obj,3,0,edge order,4,0,0.0580176,3184
fig5.obj,3,0,greedy,1,6364,0.0580812,3166
fig5.obj,3,0,greedy,2,895,0.0580217,3189
fig5.obj,3,0,greedy,3,206,0.0580176,3192
fig5.obj,3,0,greedy,4,11,0.0580176,3189
fig5.obj,3,0,greedy,5,3,0.0580176,3194
fig5.obj,3,0,greedy,6,1,0.0580176,3199
fig5.obj,3,0,greedy,7,0,0.0580176,3191
fig5.obj,3,0,random,1,6977,0.058046,3288
fig5.obj,3,0,random,2,495,0.0580176,3337
fig5.obj,3,0,random,3,13,0.0580176,3340
fig5.obj,3,0,random,4,0,0.0580176,3369
fig5.obj,3,0,heuristic,1,6364,0.0580812,3210
fig5.obj,3,0,heuristic,2,895,0.0580217,3240
fig5.obj,3,0,heuristic,3,206,0.0580176,3253
fig5.obj,3,0,heuristic,4,11,0.0580176,3250
fig5.obj,3,0,heuristic,5,3,0.0580176,3250
fig5.obj,3,0,heuristic,6,1,0.0580176,3258
fig5.obj,3,0,heuristic,7,0,0.0580176,3247
fig5.obj,4,0,start,0,1,3.40576,-1
fig5.obj,4,0,edge order,1,13547,3.40529,3984
fig5.obj,4,0,edge order,2,1200,3.40527,4014
fig5.obj,4,0,edge order,3,47,3.40527,3987
fig5.obj,4,0,edge order,4,0,3.40527,3970
fig5.obj,4,0,greedy,1,12379,3.40532,4169
fig5.obj,4,0,greedy,2,1860,3.40527,4024
fig5.obj,4,0,greedy,3,412,3.40527,3995
fig5.obj,4,0,greedy,4,97,3.40527,3998
fig5.obj,4,0,greedy,5,15,3.40527,4004
fig5.obj,4,0,greedy,6,1,3.40527,4001
fig5.obj,4,0,greedy,7,0,3.40527,4004
fig5.obj,4,0,random,1,13550,3.40529,4158
fig5.obj,4,0,random,2,1101,3.40527,4193
fig5.obj,4,0,random,3,87,3.40527,4153
fig5.obj,4,0,random,4,4,3.40527,4153
fig5.obj,4,0,random,5,0,3.40527,4156
fig5.obj,4,0,heuristic,1,12379,3.40532,4224
fig5.obj,4,0,heuristic,2,1860,3.40527,4086
fig5.obj,4,0,heuristic,3,412,3.40527,4052
fig5.obj,4,0,heuristic,4,97,3.40527,4053
fig5.obj,4,0,heuristic,5,15,3.40527,4054
fig5.obj,4,0,heuristic,6,1,3.40527,4054
fig5.obj,4,0,heuristic,7,0,3.40527,4056
fig5.obj,4,0,start,0,3,3.4057,-1
fig5.obj,4,0,edge order,1,12215,3.40526,3995
fig5.obj,4,0,edge order,2,935,3.40524,3986
fig5.obj,4,0,edge order,3,17,3.40524,3972
fig5.obj,4,0,edge order,4,0,3.40524,3974
fig5.obj,4,0,greedy,1,11315,3.40529,4202
fig5.obj,4,0,greedy,2,1463,3.40525,4015
fig5.obj,4,0,greedy,3,293,3.40524,3994
fig5.obj,4,0,greedy,4,67,3.40524,3998
fig5.obj,4,0,greedy,5,4,3.40524,4004
fig5.obj,4,0,greedy,6,2,3.40524,4012
fig5.obj,4,0,greedy,7,0,3.40524,3996
fig5.obj,4,0,random,1,12169,3.40526,4163
fig5.obj,4,0,random,2,903,3.40524,4156
fig5.obj,4,0,random,3,61,3.40524,4164
fig5.obj,4,0,random,4,2,3.40524,4158
fig5.obj,4,0,random,5,1,3.40524,4188
fig5.obj,4,0,random,6,0,3.40524,4156
fig5.obj,4,0,heuristic,1,11315,3.40529,4214
fig5.obj,4,0,heuristic,2,1463,3.40525,4083
fig5.obj,4,0,heuristic,3,293,3.40524,4052
fig5.obj,4,0,heuristic,4,67,3.40524,4051
fig5.obj,4,0,heuristic,5,4,3.40524,4062
fig5.obj,4,0,heuristic,6,2,3.40524,4060
fig5.obj,4,0,heuristic,7,0,3.40524,4056
fig5.obj,4,0,start,0,10,3.40569,-1
fig5.obj,4,0,edge order,1,11156,3.40526,3995
fig5.obj,4,0,edge order,2,767,3.40524,4007
fig5.obj,4,0,edge order,3,15,3.40524,3976
fig5.obj,4,0,edge order,4,1,3.40524,3977
fig5.obj,4,0,edge order,5,0,3.40524,3988
fig5.obj,4,0,greedy,1,10443,3.40528,4154
fig5.obj,4,0,greedy,2,1216,3.40524,4020
fig5.obj,4,0,greedy,3,219,3.40524,3996
fig5.obj,4,0,greedy,4,39,3.40524,4002
fig5.obj,4,0,greedy,5,4,3.40524,4010
fig5.obj,4,0,greedy,6,3,3.40524,4000
fig5.obj,4,0,greedy,7,1,3.40524,4012
fig5.obj,4,0,greedy,8,0,3.40524,4028
fig5.obj,4,0,random,1,11216,3.40526,4166
fig5.obj,4,0,random,2,641,3.40524,4162
fig5.obj,4,0,random,3,34,3.40524,4154
fig5.obj,4,0,random,4,0,3.40524,4157
fig5.obj,4,0,heuristic,1,10443,3.40528,4218
fig5.obj,4,0,heuristic,2,1216,3.40524,4085
fig5.obj,4,0,heuristic,3,219,3.40524,4054
fig5.obj,4,0,heuristic,4,39,3.40524,4064
fig5.obj,4,0,heuristic,5,4,3.40524,4057
fig5.obj,4,0,heuristic,6,3,3.40524,4058
fig5.obj,4,0,heuristic,7,1,3.40524,4105
fig5.obj,4,0,heuristic,8,0,3.40524,4061
fig5.obj,4,1,start,0,1,0.633803,-1
fig5.obj,4,1,edge order,1,17710,0.633664,3795
fig5.obj,4,1,edge order,2,1800,0.633657,3734
fig5.obj,4,1,edge order,3,80,0.633657,3726
fig5.obj,4,1,edge order,4,6,0.633657,3728
fig5.obj,4,1,edge order,5,0,0.633657,3733
fig5.obj,4,1,greedy,1,15976,0.633673,4107
fig5.obj,4,1,greedy,2,2713,0.63366,3830
fig5.obj,4,1,greedy,3,625,0.633658,3766
fig5.obj,4,1,greedy,4,166,0.633657,3770
fig5.obj,4,1,greedy,5,25,0.633657,3748
fig5.obj,4,1,greedy,6,5,0.633657,3756
fig5.obj,4,1,greedy,7,2,0.633657,3754
fig5.obj,4,1,greedy,8,0,0.633657,3760
fig5.obj,4,1,random,1,17674,0.633664,3983
fig5.obj,4,1,random,2,1568,0.633657,3923
fig5.obj,4,1,random,3,156,0.633657,3905
fig5.obj,4,1,random,4,17,0.633657,3904
fig5.obj,4,1,random,5,0,0.633657,3941
fig5.obj,4,1,heuristic,1,15976,0.633673,4178
fig5.obj,4,1,heuristic,2,2713,0.63366,3871
fig5.obj,4,1,heuristic,3,625,0.633658,3816
fig5.obj,4,1,heuristic,4,166,0.633657,3806
fig5.obj,4,1,heuristic,5,25,0.633657,3813
fig5.obj,4,1,heuristic,6,5,0.633657,3818
fig5.obj,4,1,heuristic,7,2,0.633657,3815
fig5.obj,4,1,heuristic,8,0,0.633657,3814
fig5.obj,4,1,start,0,3,0.633544,-1
fig5.obj,4,1,edge order,1,15236,0.633453,3824
fig5.obj,4,1,edge order,2,1195,0.633448,3746
fig5.obj,4,1,edge order,3,34,0.633448,3746
fig5.obj,4,1,edge order,4,2,0.633448,3743
fig5.obj,4,1,edge order,5,0,0.633448,3735
fig5.obj,4,1,greedy,1,14053,0.633457,4109
fig5.obj,4,1,greedy,2,1930,0.63345,3806
fig5.obj,4,1,greedy,3,362,0.633449,3800
fig5.obj,4,1,greedy,4,77,0.633448,3765
fig5.obj,4,1,greedy,5,4,0.633448,3778
fig5.obj,4,1,greedy,6,2,0.633448,3760
fig5.obj,4,1,greedy,7,1,0.633448,3758
fig5.obj,4,1,greedy,8,0,0.633448,3758
fig5.obj,4,1,random,1,15178,0.633452,3982
fig5.obj,4,1,random,2,1124,0.633448,3932
fig5.obj,4,1,random,3,83,0.633448,3919
fig5.obj,4,1,random,4,3,0.633448,3911
fig5.obj,4,1,random,5,0,0.633448,3916
fig5.obj,4,1,heuristic,1,14053,0.633457,4193
fig5.obj,4,1,heuristic,2,1930,0.63345,3890
fig5.obj,4,1,heuristic,3,362,0.633449,3818
fig5.obj,4,1,heuristic,4,77,0.633448,3825
fig5.obj,4,1,heuristic,5,4,0.633448,3817
fig5.obj,4,1,heuristic,6,2,0.633448,3815
fig5.obj,4,1,heuristic,7,1,0.633448,3821
fig5.obj,4,1,heuristic,8,0,0.633448,3819
fig5.obj,4,1,start,0,10,0.633479,-1
fig5.obj,4,1,edge order,1,12851,0.633412,3837
fig5.obj,4,1,edge order,2,780,0.633409,3766
fig5.obj,4,1,edge order,3,21,0.633409,3763
fig5.obj,4,1,edge order,4,0,0.633409,3799
fig5.obj,4,1,greedy,1,12051,0.633414,4103
fig5.obj,4,1,greedy,2,1304,0.63341,3818
fig5.obj,4,1,greedy,3,219,0.633409,3789
fig5.obj,4,1,greedy,4,39,0.633409,3780
fig5.obj,4,1,greedy,5,2,0.633409,3784
fig5.obj,4,1,greedy,6,0,0.633409,3792
fig5.obj,4,1,random,1,12772,0.633411,4018
fig5.obj,4,1,random,2,740,0.633409,3944
fig5.obj,4,1,random,3,52,0.633408,3949
fig5.obj,4,1,random,4,6,0.633408,3946
fig5.obj,4,1,random,5,0,0.633408,3986
fig5.obj,4,1,heuristic,1,12051,0.633414,4149
fig5.obj,4,1,heuristic,2,1304,0.63341,3875
fig5.obj,4,1,heuristic,3,219,0.633409,3845
fig5.obj,4,1,heuristic,4,39,0.633409,3845
fig5.obj,4,1,heuristic,5,2,0.633409,3840
fig5.obj,4,1,heuristic,6,0,0.633409,3848
fig5.obj,3,1,start,0,-1,4.62307,-1
fig5.obj,3,1,edge order,1,6793,4.62295,3134
fig5.obj,3,1,edge order,2,490,4.62294,3179
fig5.obj,3,1,edge order,3,3,4.62294,3181
fig5.obj,3,1,edge order,4,0,4.62294,3182
fig5.obj,3,1,greedy,1,6229,4.62296,3167
fig5.obj,3,1,greedy,2,855,4.62295,3238
fig5.obj,3,1,greedy,3,188,4.62294,3198
fig5.obj,3,1,greedy,4,11,4.62294,3205
fig5.obj,3,1,greedy,5,3,4.62294,3232
fig5.obj,3,1,greedy,6,1,4.62294,3200
fig5.obj,3,1,greedy,7,0,4.62294,3200
fig5.obj,3,1,random,1,6811,4.62295,3294
fig5.obj,3,1,random,2,449,4.62294,3339
fig5.obj,3,1,random,3,11,4.62294,3349
fig5.obj,3,1,random,4,0,4.62294,3347
fig5.obj,3,1,heuristic,1,6229,4.62296,3219
fig5.obj,3,1,heuristic,2,855,4.62295,3296
fig5.obj,3,1,heuristic,3,188,4.62294,3256
fig5.obj,3,1,heuristic,4,11,4.62294,3253
fig5.obj,3,1,heuristic,5,3,4.62294,3257
fig5.obj,3,1,heuristic,6,1,4.62294,3259
fig5.obj,3,1,heuristic,7,0,4.62294,3254
fig8.obj,2,0,start,0,-1,6.33942,-1
fig8.obj,2,0,edge order,1,75454,6.33868,15801
fig8.obj,2,0,edge order,2,10901,6.33859,16302
fig8.obj,2,0,edge order,3,794,6.33858,16338
fig8.obj,2,0,edge order,4,39,6.33858,16363
fig8.obj,2,0,edge order,5,1,6.33858,16338
fig8.obj,2,0,edge order,6,0,6.33858,16318
fig8.obj,2,0,greedy,1,63819,6.33886,16232
fig8.obj,2,0,greedy,2,16793,6.33864,16379
fig8.obj,2,0,greedy,3,5179,6.3386,16417
fig8.obj,2,0,greedy,4,1133,6.33859,16401
fig8.obj,2,0,greedy,5,283,6.33858,16413
fig8.obj,2,0,greedy,6,59,6.33858,16419
fig8.obj,2,0,greedy,7,16,6.33858,16406
fig8.obj,2,0,greedy,8,2,6.33858,16412
fig8.obj,2,0,greedy,9,0,6.33858,16420
fig8.obj,2,0,random,1,75338,6.33869,16234
fig8.obj,2,0,random,2,10897,6.33859,16808
fig8.obj,2,0,random,3,1042,6.33858,16892
fig8.obj,2,0,random,4,79,6.33858,16882
fig8.obj,2,0,random,5,3,6.33858,16902
fig8.obj,2,0,random,6,0,6.33858,16877
fig8.obj,2,0,heuristic,1,63819,6.33886,16533
fig8.obj,2,0,heuristic,2,16793,6.33864,16679
fig8.obj,2,0,heuristic,3,5179,6.3386,16744
